78,"PREJETA SREDSTVA IZ EVROPSKE UNIJE",888605084,0,842130015,"94,77","---"
780,"Predpristopna in popristopna pomoč Evropske unije",0,0,3706749,"---","---"
7801,"Prejeta sredstva ISPA",0,0,3706717,"---","---"
7802,"Prejeta sredstva SAPARD",0,0,4,"---","---"
7803,"Popristopna pomoč",0,0,28,"---","---"
781,"Prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske in ribiške politike",254173663,0,267579348,"105,27","---"
7810,"Prejeta sredstva iz proračuna EU iz naslova tržnih ukrepov v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega jamstvenega sklada (EKJS)",8219500,0,7458000,"90,74","---"
7811,"Prejeta sredstva iz proračuna EU iz naslova neposrednih plačil v kmetijstvu iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega jamstvenega sklada (EKJS)",117406000,0,115779000,"98,61","---"
7812,"Prejeta sredstva iz proračuna EU iz naslova programa razvoja podeželja iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Jamstveni del (EAGGF - Guarantee Fund) in Evropskega kmetijskega sklada za razvoj podeželja (EKSRP)",118994435,0,138279294,"116,21","---"
7813,"Ostala prejeta sredstva iz proračuna EU za izvajanje skupne kmetijske politike",2571093,0,2259989,"87,90","---"
7814,"Prejeta sredstva iz proračuna EU za izvajanje skupne ribiške politike",6982635,0,3803065,"54,46","---"
782,"Prejeta sredstva iz proračuna EU iz strukturnih skladov",413677043,0,435227239,"105,21","---"
7820,"Prejeta sredstva iz proračuna EU iz Evropskega kmetijskega jamstvenega in usmerjevalnega sklada - Usmerjevalni del (EAGGF - Guidance Fund)",0,0,997116,"---","---"
7821,"Prejeta sredstva iz proračuna EU iz Evropskega sklada za regionalni razvoj (ERDF)",286195698,0,326797829,"114,19","---"
7822,"Prejeta sredstva iz Evropskega socialnega sklada (ESF)",127481345,0,107413052,"84,26","---"
7823,"Prejeta sredstva iz proračuna EU iz naslova Finančnega instrumenta za usmerjanje ribištva (FIFG)",0,0,19243,"---","---"
783,"Prejeta sredstva iz proračuna EU iz kohezijskega sklada",190620737,0,107046749,"56,16","---"
7830,"Prejeta sredstva iz Kohezijskega sklada (CF)",190620737,0,107046749,"56,16","---"
784,"Prejeta sredstva iz proračuna EU za izvajanje centraliziranih in drugih programov EU",26793641,0,10549557,"39,37","---"
7841,"Druga prejeta sredstva iz proračuna EU za izvajanje notranjih politik EU 2004 - 2006",17993641,0,6743429,"37,48","---"
7842,"Prejeta sredstva iz proračuna EU iz naslova Konkurenčnost za rast in zaposlovanje",0,0,29412,"---","---"
7843,"Prejeta sredstva iz proračuna EU iz naslova Državljanstvo, svoboda, varnost in pravica",8800000,0,3776716,"42,92","---"
786,"Ostala prejeta sredstva iz proračuna Evropske unije",3340000,0,10753420,"321,96","---"
7860,"Ostala prejeta sredstva iz proračuna EU",3340000,0,10753420,"321,96","---"
787,"Prejeta sredstva od drugih evropskih institucij",0,0,2690664,"---","---"
7870,"Prejeta sredstva od drugih evropskih institucij",0,0,2690664,"---","---"
788,"Prejeta vračila sredstev iz proračuna Evropske unije",0,0,4576289,"---","---"
7880,"Prejeta vračila sredstev iz proračuna Evropske unije",0,0,4576289,"---","---"
,"II. SKUPAJ ODHODKI (40+41+42+43+45)",9013907176,9389825081,8993487746,"99,77","95,78"
40,"TEKOČI ODHODKI",2612579615,2607443711,2514967464,"96,26","96,45"
400,"Plače in drugi izdatki zaposlenim",954872482,989156730,981217977,"102,76","99,20"
4000,"Plače in dodatki",835491209,861895479,855924164,"102,45","99,31"
4001,"Regres za letni dopust",18228208,14782566,14386622,"78,93","97,32"
4002,"Povračila in nadomestila",80279317,88222252,87673389,"109,21","99,38"
4003,"Sredstva za delovno uspešnost",4291377,4899206,4452516,"103,76","90,88"
4004,"Sredstva za nadurno delo",7103512,6180043,6025088,"84,82","97,49"
4005,"Plače za delo nerezidentov po pogodbi",3907,3570,0,"0,00","0,00"
4009,"Drugi izdatki zaposlenim",9474953,13173615,12756198,"134,63","96,83"
401,"Prispevki delodajalcev za socialno varnost",181734531,188290025,187173390,"102,99","99,41"
4010,"Prispevek za pokojninsko in invalidsko zavarovanje",107012007,110230912,109638030,"102,45","99,46"
4011,"Prispevek za zdravstveno zavarovanje",57520489,60275406,59970712,"104,26","99,49"
4012,"Prispevek za zaposlovanje",544914,553421,507471,"93,13","91,70"
4013,"Prispevek za starševsko varstvo",878507,896464,845821,"96,28","94,35"
4015,"Premije kolektivnega dodatnega pokojninskega zavarovanja, na podlagi ZKDPZJU",15778614,16333822,16211356,"102,74","99,25"
402,"Izdatki za blago in storitve",668789573,751701676,682792157,"102,09","90,83"
4020,"Pisarniški in splošni material in storitve",79569848,72588808,61266155,"77,00","84,40"
4021,"Posebni material in storitve",121871369,121913831,111385286,"91,40","91,36"
4022,"Energija, voda, komunalne storitve in komunikacije",66622076,68405997,66005438,"99,07","96,49"
4023,"Prevozni stroški in storitve",33054623,40409247,38182004,"115,51","94,49"
4024,"Izdatki za službena potovanja",13405066,12569487,9754426,"72,77","77,60"
4025,"Tekoče vzdrževanje",167418938,196893556,188426843,"112,55","95,70"
4026,"Poslovne najemnine in zakupnine",58771450,69540404,65753662,"111,88","94,55"
4027,"Kazni in odškodnine",15628050,19915501,17729990,"113,45","89,03"
4029,"Drugi operativni odhodki",112448152,149464845,124288353,"110,53","83,16"
403,"Plačila domačih obresti",624172386,566188441,564449901,"90,43","99,69"
4031,"Plačila obresti od kreditov - poslovnim bankam",2442865,2456865,2406321,"98,50","97,94"
4032,"Plačila obresti od kreditov - drugim finančnim institucijam",133293,37752,37752,"28,32","100,00"
4033,"Plačila obresti od kreditov - drugim domačim kreditodajalcem",2223841,1702006,1659946,"74,64","97,53"
4034,"Plačila obresti od vrednostnih papirjev izdanih na domačem trgu",619372387,561991818,560345882,"90,47","99,71"
404,"Plačila tujih obresti",44536140,69149717,68065731,"152,83","98,43"
4040,"Plačila obresti od kreditov - mednarodnim finančnim institucijam",1931973,1945973,1934352,"100,12","99,40"
4044,"Plačila obresti od vrednostnih papirjev, izdanih na tujih trgih",42604167,67203744,66131378,"155,22","98,40"
409,"Rezerve",138474504,42957121,31268309,"22,58","72,79"
4090,"Splošna proračunska rezervacija",107890993,11688812,0,"0,00","0,00"
4091,"Proračunska rezerva",18896559,18896559,18896559,"100,00","100,00"
4093,"Sredstva za posebne namene",11686952,12371750,12371750,"105,86","100,00"
41,"TEKOČI TRANSFERI",5258423527,5420861008,5347123971,"101,69","98,64"
410,"Subvencije",408200646,473162538,455290593,"111,54","96,22"
4100,"Subvencije javnim podjetjem",63169648,64778124,64665938,"102,37","99,83"
4102,"Subvencije privatnim podjetjem in zasebnikom",345030998,408384414,390624656,"113,21","95,65"
411,"Transferi posameznikom in gospodinjstvom",1416057089,1391502424,1375662787,"97,15","98,86"
4110,"Transferi nezaposlenim",271549018,268601059,263142604,"96,90","97,97"
4111,"Družinski prejemki in starševska nadomestila",588304451,581596476,578781841,"98,38","99,52"
4112,"Transferi za zagotavljanje socialne varnosti",236232376,218248352,216047292,"91,46","98,99"
4113,"Transferi vojnim invalidom, veteranom in žrtvam vojnega nasilja",69400000,74198775,73978073,"106,60","99,70"
4117,"Štipendije",116523605,101450733,100172351,"85,97","98,74"
4119,"Drugi transferi posameznikom",134047639,147407029,143540626,"107,08","97,38"
412,"Transferi nepridobitnim organizacijam in ustanovam",129637942,127941952,112631495,"86,88","88,03"
4120,"Tekoči transferi nepridobitnim organizacijam in ustanovam",129637942,127941952,112631495,"86,88","88,03"
413,"Drugi tekoči domači transferi",3275857178,3400595694,3376053635,"103,06","99,28"
4130,"Tekoči transferi občinam",23535952,24646210,24158981,"102,65","98,02"
4131,"Tekoči transferi v sklade socialnega zavarovanja",1485369965,1481587221,1464194397,"98,57","98,83"
4132,"Tekoči transferi v javne sklade",12452098,16434107,15772972,"126,67","95,98"
4133,"Tekoči transferi v javne zavode",1653843004,1759479141,1754730311,"106,10","99,73"
4134,"Tekoči transferi v državni proračun",889277,935432,893052,"100,42","95,47"
4135,"Tekoča plačila drugim izvajalcem javnih služb, ki niso posredni proračunski uporabniki",71663922,89119656,88406804,"123,36","99,20"
4136,"Tekoči transferi v javne agencije",28102961,28393927,27897119,"99,27","98,25"
414,"Tekoči transferi v tujino",28670671,27658401,27485460,"95,87","99,37"
4140,"Tekoči transferi mednarodnim institucijam",18363743,16073854,16065098,"87,48","99,95"
4141,"Tekoči transferi tujim vladam in vladnim institucijam",17454,17454,15727,"90,11","90,11"
4142,"Tekoči transferi neprofitnim organizacijam v tujini",1837340,3524330,3475275,"189,15","98,61"
4143,"Drugi tekoči transferi v tujino",8452134,8042762,7929361,"93,81","98,59"
42,"INVESTICIJSKI ODHODKI",252843174,352722495,239818607,"94,85","67,99"
420,"Nakup in gradnja osnovnih sredstev",252843174,352722495,239818607,"94,85","67,99"
4200,"Nakup zgradb in prostorov",6328583,8101971,5561023,"87,87","68,64"
4201,"Nakup prevoznih sredstev",5776739,6306157,4888159,"84,62","77,51"
4202,"Nakup opreme",20609746,22359033,17117900,"83,06","76,56"
4203,"Nakup drugih osnovnih sredstev",116449,73989,65728,"56,44","88,84"
4204,"Novogradnje, rekonstrukcije in adaptacije",106698024,162022338,94234176,"88,32","58,16"
4205,"Investicijsko vzdrževanje in obnove",39830996,55262349,44691571,"112,20","80,87"
4206,"Nakup zemljišč in naravnih bogastev",12668500,25243038,17690629,"139,64","70,08"
4207,"Nakup nematerialnega premoženja",27319772,28616201,25108038,"91,90","87,74"
4208,"Študije o izvedljivosti projektov, projektna dokumentacija, nadzor in investicijski inženiring",33494365,44737419,30461383,"90,94","68,09"
43,"INVESTICIJSKI TRANSFERI",486702845,615439852,501276517,"102,99","81,45"
431,"Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki",140155487,184338850,160346676,"114,41","86,98"
4310,"Investicijski transferi nepridobitnim organizacijam in ustanovam",17465295,14423620,13024615,"74,57","90,30"
4311,"Investicijski transferi javnim podjetjem in družbam, ki so v lasti države ali občin",4860687,5079352,3039670,"62,54","59,84"
4313,"Investicijski transferi privatnim podjetjem",82547623,126448022,107118504,"129,77","84,71"
4314,"Investicijski transferi posameznikom in zasebnikom",29116136,37935601,36715686,"126,10","96,78"
4315,"Investicijski transferi drugim izvajalcem javnih služb, ki niso posredni proračunski uporabniki",6165746,452254,448202,"7,27","99,10"
432,"Investicijski transferi proračunskim uporabnikom",346547357,431101003,340929841,"98,38","79,08"
4320,"Investicijski transferi občinam",239037266,292945813,229995247,"96,22","78,51"
4321,"Investicijski transferi javnim skladom in agencijam",668432,678341,492460,"73,67","72,60"
4322,"Investicijski transferi v državni proračun",0,20544,20544,"---","100,00"
4323,"Investicijski transferi javnim zavodom",106841660,137456304,110421590,"103,35","80,33"
45,"PLAČILA SREDSTEV V PRORAČUN EVROPSKE UNIJE",403358016,393358016,390301186,"96,76","99,22"
450,"Plačila sredstev v proračun Evropske unije",403358016,393358016,390301186,"96,76","99,22"
4500,"Plačila tradicionalnih lastnih sredstev v proračun Evropske unije",76348384,66348384,64984091,"85,12","97,94"
4501,"Plačila sredstev v proračun EU iz naslova davka na dodano vrednost",55597973,53031183,53031183,"95,38","100,00"
4502,"Plačila sredstev v proračun EU iz naslova bruto nacionalnega dohodka",249901530,252468321,251567466,"100,67","99,64"
4503,"Plačila sredstev v proračun EU iz naslova popravka v korist Združenega Kraljestva",19105204,19105204,18428347,"96,46","96,46"
4504,"Plačila sredstev v proračun EU iz naslova popravkov BND vira v korist Kraljevin Nizozemske in Švedske",2404925,2404925,2290099,"95,23","95,23"
,"III. PRORAČUNSKI PRESEŽEK (PRORAČUNSKI PRIMANKLJAJ) (I.-II.) Skupaj prihodki minus skupaj odhodki",-1071489298,-9389825081,-1106452476,"103,26","11,78"
,"III/1. PRIMARNI PRESEŽEK (PRIMANKLJAJ) (I.-7102)-(II.-403-404) Skupaj prihodki brez prihodkov od obresti minus skupaj odhodki brez plačil obresti",-444780773,-8754486923,-505243219,"113,59","5,77"
," IV. PREJETA VRAČILA DANIH POSOJIL IN PRODAJA KAPITALSKIH DELEŽEV (750+751+752)",8483709,0,4579052,"53,97","---"
75,"PREJETA VRAČILA DANIH POSOJIL IN PRODAJA KAPITALSKIH DELEŽEV",8483709,0,4579052,"53,97","---"
750,"Prejeta vračila danih posojil",2759931,0,2305531,"83,54","---"
7500,"Prejeta vračila danih posojil od posameznikov in zasebnikov",8000,0,7838,"97,97","---"
7503,"Prejeta vračila danih posojil - od finančnih institucij",0,0,198,"---","---"
7504,"Prejeta vračila danih posojil od privatnih podjetij",2751931,0,2036772,"74,01","---"
7507,"Prejeta vračila danih posojil državnemu proračunu",0,0,4907,"---","---"
7509,"Prejeta vračila plačanih poroštev",0,0,255817,"---","---"
751,"Prodaja kapitalskih deležev",0,0,7632,"---","---"
7510,"Sredstva, pridobljena s prodajo kapitalskih deležev v javnih podjetjih in družbah, ki so v lasti države ali občin",0,0,655,"---","---"
7512,"Sredstva, pridobljena s prodajo kapitalskih deležev v privatnih podjetjih",0,0,6978,"---","---"
752,"Kupnine iz naslova privatizacije",5723778,0,2265888,"39,59","---"
7520,"Sredstva kupnin iz naslova privatizacije",5723778,0,2265888,"39,59","---"
,"V. DANA POSOJILA IN POVEČANJE KAPITALSKIH DELEŽEV (440+441+442)",568978962,572812270,509500532,"89,55","88,95"
44,"DANA POSOJILA IN POVEČANJE KAPITALSKIH DELEŽEV",568978962,572812270,509500532,"89,55","88,95"
440,"Dana posojila",402196239,405449708,370672686,"92,16","91,42"
4401,"Dana posojila javnim skladom",6900000,6675000,6600000,"95,65","98,88"
4402,"Dana posojila javnim podjetjem in družbam, ki so v lasti države ali občin",72980,0,0,"0,00","---"
4403,"Dana posojila finančnim institucijam",320000000,320000000,320000000,"100,00","100,00"
4404,"Dana posojila privatnim podjetjem",5075000,8626449,300000,"5,91","3,48"
4406,"Dana posojila v tujino",20232472,20232472,20232471,"100,00","100,00"
4409,"Plačila zapadlih poroštev",49915787,49915787,23540214,"47,16","47,16"
441,"Povečanje kapitalskih deležev in finančnih naložb",161025500,161025500,138255500,"85,86","85,86"
4410,"Povečanje kapitalskih deležev v javnih podjetjih in družbam, ki so v lasti države ali občin",22770000,22770000,0,"0,00","0,00"
4414,"Povečanje kapitalskih deležev v tujino",138255500,138255500,138255500,"100,00","100,00"
442,"Poraba sredstev kupnin iz naslova privatizacije",5723778,6196084,572346,"10,00","9,24"
4420,"Dana posojila iz sredstev kupnin",750000,1227465,0,"0,00","0,00"
4421,"Sredstva kupnin, razporejena v javne sklade in agencije",4973778,4968619,572346,"11,51","11,52"
443,"Povečanje namenskega premoženja v javnih skladih in drugih pravnih osebah javnega prava, ki imajo premoženje v svoji lasti",33445,140977,0,"0,00","0,00"
4430,"Povečanje  namenskega premoženja v javnih skladih",33445,140977,0,"0,00","0,00"
,"VI. PREJETA MINUS DANA POSOJILA IN SPREMEMBE KAPITALSKIH DELEŽEV (IV.- V.)",-560495253,-572812270,-504921480,"90,08","88,15"
,"VII. ZADOLŽEVANJE (500+501)",2291512151,0,2947410118,"128,62","---"
50,"ZADOLŽEVANJE",2291512151,0,2947410118,"128,62","---"
,"VIII. ODPLAČILA DOLGA (550+551)",1273547235,1273547235,1269201359,"99,66","99,66"
55,"ODPLAČILA DOLGA",1273547235,1273547235,1269201359,"99,66","99,66"
550,"Odplačila domačega dolga",1263881014,1263861848,1259527767,"99,66","99,66"
5501,"Odplačila kreditov poslovnim bankam",16684193,16684193,16684193,"100,00","100,00"
5503,"Odplačila kreditov drugim domačim kreditodajalcem",68354268,68354278,68354277,"100,00","100,00"
5504,"Odplačila glavnice vrednostnih papirjev, izdanih na domačem trgu",1178842554,1178823377,1174489297,"99,63","99,63"
551,"Odplačila dolga v tujino",9666221,9685388,9673592,"100,08","99,88"
5510,"Odplačila dolga mednarodnim finančnim institucijam",9666221,9685388,9673592,"100,08","99,88"
,"IX. SPREMEMBA STANJA SREDSTEV NA RAČUNU (I.+IV.+VII.-II.-V.-VIII.)",-614019635,-11236184587,66834804,"-10,88","-0,59"
,"X. NETO ZADOLŽEVANJE (VII.-VIII.)",1017964916,-1273547235,1678208759,"164,86","-131,77"
,"XI. NETO FINANCIRANJE (VI.+X.-IX.)",1071489298,9389825081,1106452476,"103,26","11,78"
